"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0X250","2020-02-24 16:00:00","33.000","301.000","2.000","25.300","0.630","1014.500","","0.000","-99.000","-99.000","-99.000","26.600","","16.600",""
"C0K520","2020-02-24 16:00:00","10.000","340.000","1.900","23.000","0.710","1016.800","","0.000","-99.000","-99.000","-99.000","24.200","","17.100",""
"C0Z200","2020-02-24 16:00:00","153.000","357.000","0.500","21.900","0.800","1003.900","","0.500","-99.000","-99.000","-99.000","23.400","","17.000",""
"C0V740","2020-02-24 16:00:00","60.000","261.000","4.700","25.900","0.590","1011.800","","0.000","-99.000","-99.000","-99.000","28.200","","15.800",""
"C0V790","2020-02-24 16:00:00","410.000","236.000","3.900","26.900","0.440","970.400","","0.000","-99.000","-99.000","-99.000","28.800","","14.600",""
"C0G860","2020-02-24 16:00:00","45.000","317.000","1.900","24.700","0.640","1012.700","","0.000","-99.000","-99.000","-99.000","26.500","","17.000",""
"C0F0A0","2020-02-24 16:00:00","3587.000","27.000","1.600","7.500","0.250","666.400","","0.000","-99.000","-99.000","-99.000","10.100","","3.900",""
"C0Z250","2020-02-24 16:00:00","1124.000","0.000","0.000","14.900","0.990","895.700","","0.500","-99.000","-99.000","-99.000","16.600","","12.200",""
"C0K440","2020-02-24 16:00:00","35.000","332.000","3.500","22.000","0.820","1014.800","","0.000","-99.000","-99.000","-99.000","23.500","","16.800",""
"C0T900","2020-02-24 16:00:00","160.000","0.000","0.000","20.200","0.840","1000.800","","0.000","-99.000","-99.000","-99.000","23.900","","16.400",""
"C0F9V0","2020-02-24 16:00:00","525.000","295.000","3.300","24.500","0.680","959.600","","0.000","-99.000","-99.000","-99.000","25.300","","15.300",""
"C0UA20","2020-02-24 16:00:00","2619.000","209.000","1.600","12.300","0.710","-99.000","","0.000","-99.000","-99.000","-99.000","16.100","","5.900",""
"C0M850","2020-02-24 16:00:00","695.000","0.000","0.100","26.200","0.530","939.000","","0.000","-99.000","-99.000","-99.000","27.300","","14.200",""
"C0C620","2020-02-24 16:00:00","19.000","339.000","2.200","22.700","0.770","1015.400","","0.000","-99.000","-99.000","-99.000","26.100","","17.800",""
"C0I360","2020-02-24 16:00:00","300.000","268.000","2.400","24.100","0.610","983.000","","0.000","-99.000","-99.000","-99.000","26.100","","16.000",""
"C0M810","2020-02-24 16:00:00","1354.000","340.000","1.100","17.700","0.800","870.700","","0.000","-99.000","-99.000","-99.000","21.000","","12.000",""
"C0AC80","2020-02-24 16:00:00","40.000","129.000","1.100","25.600","0.580","1013.700","","0.000","-99.000","-99.000","-99.000","26.600","","20.400",""
"CM0140","2020-02-24 16:00:00","26.000","179.000","0.500","23.900","0.650","1018.000","","0.500","-99.000","-99.000","-99.000","24.800","","19.500",""
"C0SA20","2020-02-24 16:00:00","857.000","46.000","0.800","16.800","0.970","924.600","","0.000","-99.000","-99.000","-99.000","18.600","","13.800",""
"C0K490","2020-02-24 16:00:00","91.000","328.000","1.700","25.100","0.630","1007.600","","0.000","-99.000","-99.000","-99.000","26.400","","15.500",""
"C0V820","2020-02-24 16:00:00","441.000","217.000","1.500","27.500","0.480","969.800","","0.000","-99.000","-99.000","-99.000","28.600","","12.400",""
"C0S810","2020-02-24 16:00:00","65.000","113.000","0.800","23.600","0.730","1015.800","","0.000","-99.000","-99.000","-99.000","27.500","","18.300",""
"C0R580","2020-02-24 16:00:00","10.000","255.000","3.100","24.900","0.730","1017.200","","0.000","-99.000","-99.000","-99.000","25.600","","17.600",""
"C0Z330","2020-02-24 16:00:00","488.000","122.000","1.300","18.500","0.810","966.400","","0.000","-99.000","-99.000","-99.000","24.300","","15.500",""
"C0E590","2020-02-24 16:00:00","40.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0D540","2020-02-24 16:00:00","227.000","257.000","0.400","21.600","0.800","993.600","","0.000","-99.000","-99.000","-99.000","26.400","","14.100",""
"C0K420","2020-02-24 16:00:00","42.000","354.000","2.100","22.500","0.720","1013.600","","0.000","-99.000","-99.000","-99.000","24.200","","16.500",""
"C0Z180","2020-02-24 16:00:00","34.000","28.000","0.600","22.600","0.740","1016.600","","0.500","-99.000","-99.000","-99.000","22.600","","18.100",""
"C0AD10","2020-02-24 16:00:00","27.000","245.000","1.800","22.300","0.660","1016.000","","0.000","-99.000","-99.000","-99.000","24.600","","21.000",""
"C0M720","2020-02-24 16:00:00","225.000","316.000","2.200","24.500","0.660","992.200","","0.000","-99.000","-99.000","-99.000","25.400","","16.100",""
"C0V450","2020-02-24 16:00:00","51.000","278.000","2.300","25.000","0.600","1012.200","","0.000","-99.000","-99.000","-99.000","27.000","","17.300",""
"C0R280","2020-02-24 16:00:00","242.000","50.000","2.000","22.500","0.790","992.200","","0.500","-99.000","-99.000","-99.000","23.200","","18.700",""
"C0E610","2020-02-24 16:00:00","850.000","0.000","0.000","20.800","0.700","924.400","","0.000","-99.000","-99.000","-99.000","23.500","","15.400",""
"C0V610","2020-02-24 16:00:00","22.000","297.000","4.500","23.500","0.740","1015.900","","0.000","-99.000","-99.000","-99.000","24.800","","17.000",""
"C0Z310","2020-02-24 16:00:00","59.000","357.000","0.800","21.000","0.960","1014.500","","0.000","-99.000","-99.000","-99.000","21.300","","17.800",""
"C0S700","2020-02-24 16:00:00","507.000","59.000","0.600","19.100","0.900","964.200","","0.000","-99.000","-99.000","-99.000","23.000","","15.900",""
"C0T9G0","2020-02-24 16:00:00","605.000","32.000","0.600","17.300","0.990","953.900","","0.000","-99.000","-99.000","-99.000","20.400","","15.100",""
"C0U520","2020-02-24 16:00:00","517.000","0.000","0.000","18.700","0.990","963.800","","1.000","-99.000","-99.000","-99.000","21.100","","15.400",""
"C0E750","2020-02-24 16:00:00","62.000","302.000","1.100","21.000","0.770","1011.400","","0.000","-99.000","-99.000","-99.000","23.900","","16.000",""
"C0G660","2020-02-24 16:00:00","27.000","337.000","2.800","23.100","0.740","1017.600","","0.000","-99.000","-99.000","-99.000","25.100","","15.600",""
"C0W140","2020-02-24 16:00:00","21.000","106.000","3.900","19.700","0.710","1017.600","","0.000","-99.000","-99.000","-99.000","21.200","","14.000",""
"C0U720","2020-02-24 16:00:00","1260.000","5.000","2.900","15.300","0.990","892.400","","0.000","-99.000","-99.000","-99.000","19.000","","9.400",""
"C0R690","2020-02-24 16:00:00","248.000","42.000","1.900","23.400","0.740","990.400","","0.000","7.000","58.000","","24.300","","19.100",""
"C0X150","2020-02-24 16:00:00","18.000","317.000","3.700","25.100","0.660","1017.700","","0.000","-99.000","-99.000","-99.000","26.300","","17.300",""
"C0Z050","2020-02-24 16:00:00","830.000","0.000","0.000","17.600","0.820","928.900","","0.000","-99.000","-99.000","-99.000","18.900","","13.700",""
"C0I490","2020-02-24 16:00:00","1601.000","249.000","2.700","16.300","0.710","846.300","","0.000","-99.000","-99.000","-99.000","21.900","","10.000",""
"C0I090","2020-02-24 16:00:00","910.000","316.000","0.600","19.500","0.850","918.000","","0.000","-99.000","-99.000","-99.000","21.400","","13.400",""
"C0X240","2020-02-24 16:00:00","394.000","347.000","1.100","24.800","0.640","974.200","","0.000","-99.000","-99.000","-99.000","25.600","","14.100",""
"C0S990","2020-02-24 16:00:00","409.000","30.000","4.000","20.500","0.860","974.400","","1.000","-99.000","-99.000","-99.000","22.200","","17.300",""
"C0E850","2020-02-24 16:00:00","104.000","0.000","0.000","21.000","0.800","1006.300","","0.000","-99.000","-99.000","-99.000","23.900","","13.700",""
"C0T9B0","2020-02-24 16:00:00","558.000","0.000","0.100","17.800","0.930","958.200","","0.500","-99.000","-99.000","-99.000","18.300","","15.400",""
"C0G650","2020-02-24 16:00:00","34.000","322.000","1.300","25.000","0.670","1014.500","","0.000","-99.000","-99.000","-99.000","26.800","","15.900",""
"C0K580","2020-02-24 16:00:00","26.000","348.000","2.500","23.100","0.830","1016.900","","0.000","-99.000","-99.000","-99.000","24.800","","15.600",""
"C0X050","2020-02-24 16:00:00","25.000","328.000","4.300","26.900","0.610","1014.200","","0.000","-99.000","-99.000","-99.000","27.700","","15.300",""
"CM0100","2020-02-24 16:00:00","25.000","335.000","1.600","21.600","0.730","1015.900","","0.000","-99.000","-99.000","-99.000","23.200","","15.200",""
"C0AC70","2020-02-24 16:00:00","71.000","0.000","0.200","26.200","0.550","1010.500","","0.000","-99.000","-99.000","-99.000","27.600","","19.400",""
"CM0130","2020-02-24 16:00:00","11.000","326.000","5.600","22.300","0.740","1018.300","","0.000","-99.000","-99.000","-99.000","22.600","","22.200",""
"C0W110","2020-02-24 16:00:00","16.000","-99.000","-99.000","16.400","0.780","1018.200","","0.000","-99.000","-99.000","-99.000","17.200","","13.100",""
"C0R670","2020-02-24 16:00:00","26.000","70.000","2.700","25.400","0.570","1017.300","","0.000","10.500","67.000","","26.300","","21.700",""
"C0X120","2020-02-24 16:00:00","28.000","322.000","3.800","23.900","0.730","1016.400","","0.000","-99.000","-99.000","-99.000","25.900","","17.500",""
"C0R100","2020-02-24 16:00:00","1006.000","204.000","1.300","20.200","0.660","907.900","","0.000","-99.000","-99.000","-99.000","22.900","","12.500",""
"C0C700","2020-02-24 16:00:00","151.000","318.000","2.100","22.300","0.710","1001.700","","0.000","-99.000","-99.000","-99.000","25.600","","17.200",""
"C0W130","2020-02-24 16:00:00","18.000","5.000","3.700","21.300","0.730","1015.900","","0.000","-99.000","-99.000","-99.000","22.600","","19.100",""
"C0F9R0","2020-02-24 16:00:00","20.000","20.000","2.500","20.700","1.000","1017.500","","0.000","-99.000","-99.000","-99.000","22.500","","16.900",""
"C0V660","2020-02-24 16:00:00","25.000","317.000","2.200","24.800","0.640","1016.700","","0.000","-99.000","-99.000","-99.000","26.500","","17.500",""
"C0G780","2020-02-24 16:00:00","27.000","328.000","2.500","22.000","0.780","1015.700","","0.000","-99.000","-99.000","-99.000","23.800","","17.300",""
"C0C590","2020-02-24 16:00:00","72.000","275.000","1.700","21.600","0.760","1009.700","","0.000","-99.000","-99.000","-99.000","24.500","","14.900",""
"C0I520","2020-02-24 16:00:00","3860.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0M790","2020-02-24 16:00:00","15.000","331.000","0.500","24.500","0.630","1015.700","","0.000","-99.000","-99.000","-99.000","25.900","","16.800",""
"C0R130","2020-02-24 16:00:00","1040.000","261.000","1.000","21.700","0.630","901.600","","0.000","-99.000","-99.000","-99.000","24.800","","15.400",""
"C0X170","2020-02-24 16:00:00","50.000","331.000","1.700","26.200","0.610","1011.900","","0.000","-99.000","-99.000","-99.000","27.400","","15.700",""
"C0K291","2020-02-24 16:00:00","8.000","323.000","4.800","21.800","0.800","1018.200","","0.000","-99.000","-99.000","-99.000","22.900","","17.700",""
"C0D480","2020-02-24 16:00:00","223.000","246.000","0.800","21.800","0.780","992.300","","0.000","-99.000","-99.000","-99.000","25.400","","13.300",""
"C0F0C0","2020-02-24 16:00:00","983.000","0.000","0.200","20.100","0.790","908.900","","0.000","-99.000","-99.000","-99.000","23.200","","14.100",""
"C0U860","2020-02-24 16:00:00","5.000","0.000","0.100","22.100","0.820","1019.900","","7.500","-99.000","-99.000","-99.000","22.800","","18.400",""
"C0UA50","2020-02-24 16:00:00","808.000","143.000","4.400","15.600","0.960","929.200","","14.500","-99.000","-99.000","-99.000","15.800","","14.300",""
"C0X320","2020-02-24 16:00:00","30.000","339.000","4.800","26.700","0.590","1014.000","","0.000","-99.000","-99.000","-99.000","27.800","","14.900",""
"C0T960","2020-02-24 16:00:00","120.000","129.000","0.800","22.500","0.790","1006.600","","0.000","-99.000","-99.000","-99.000","23.900","","17.100",""
"C0SA80","2020-02-24 16:00:00","136.000","96.000","1.200","22.800","0.720","1004.700","","1.000","-99.000","-99.000","-99.000","24.300","","17.100",""
"C0E780","2020-02-24 16:00:00","160.000","327.000","1.400","21.300","0.790","1000.300","","0.000","-99.000","-99.000","-99.000","24.800","","14.700",""
"C0F9Q0","2020-02-24 16:00:00","149.000","306.000","2.000","20.200","0.870","1000.900","","0.000","-99.000","-99.000","-99.000","23.800","","15.500",""
"C0F9X0","2020-02-24 16:00:00","166.000","13.000","2.900","20.400","0.850","999.600","","0.000","-99.000","-99.000","-99.000","23.100","","16.800",""
"C0F0D0","2020-02-24 16:00:00","3171.000","159.000","2.800","10.900","0.580","700.600","","0.000","-99.000","-99.000","-99.000","15.300","","6.000",""
"C0S730","2020-02-24 16:00:00","110.000","72.000","2.800","22.700","0.750","1008.200","","0.000","-99.000","-99.000","-99.000","24.500","","19.500",""
"C0T790","2020-02-24 16:00:00","2830.000","0.000","0.100","14.400","0.610","730.100","","0.000","-99.000","-99.000","-99.000","20.600","","8.000",""
"C0M830","2020-02-24 16:00:00","540.000","357.000","3.000","23.400","0.630","958.000","","0.000","-99.000","-99.000","-99.000","26.200","","13.100",""
"C0V750","2020-02-24 16:00:00","50.000","307.000","2.100","24.800","0.680","1013.700","","0.000","-99.000","-99.000","-99.000","27.200","","17.400",""
"C0K530","2020-02-24 16:00:00","12.000","13.000","2.700","21.500","0.760","1017.600","","0.000","-99.000","-99.000","-99.000","22.300","","17.400",""
"C0M780","2020-02-24 16:00:00","30.000","7.000","1.300","25.400","0.600","1015.400","","0.000","-99.000","-99.000","-99.000","26.800","","16.500",""
"C0V360","2020-02-24 16:00:00","94.000","317.000","1.200","28.000","0.520","1006.900","","0.000","-99.000","-99.000","-99.000","30.900","","12.900",""
"C0K510","2020-02-24 16:00:00","10.000","345.000","2.800","23.200","0.700","1016.900","","0.000","-99.000","-99.000","-99.000","24.400","","17.200",""
"C0D650","2020-02-24 16:00:00","97.000","302.000","1.900","20.600","0.790","1007.700","","0.000","-99.000","-99.000","-99.000","22.800","","16.200",""
"C0V630","2020-02-24 16:00:00","19.000","317.000","2.900","23.300","0.720","1018.700","","0.000","-99.000","-99.000","-99.000","24.800","","17.800",""
"C0U910","2020-02-24 16:00:00","17.000","328.000","1.000","23.700","0.650","1017.500","","3.500","-99.000","-99.000","-99.000","23.900","","17.500",""
"C0U600","2020-02-24 16:00:00","10.000","68.000","1.200","22.000","0.810","1018.700","","4.500","-99.000","-99.000","-99.000","23.000","","17.900",""
"C0G820","2020-02-24 16:00:00","29.000","3.000","0.800","24.600","0.710","1015.700","","0.000","-99.000","-99.000","-99.000","25.400","","15.300",""
"C0R590","2020-02-24 16:00:00","72.000","287.000","4.200","25.800","0.610","1009.400","","0.000","10.200","274.000","","28.200","","16.400",""
"C0A9E0","2020-02-24 16:00:00","26.000","343.000","1.500","23.800","0.620","1016.100","","0.000","-99.000","-99.000","-99.000","27.900","","20.300",""
"C0R480","2020-02-24 16:00:00","57.000","254.000","1.400","27.000","0.550","1011.600","","0.000","-99.000","-99.000","-99.000","29.100","","16.300",""
"C0X300","2020-02-24 16:00:00","70.000","17.000","1.200","25.900","0.630","1009.900","","0.000","-99.000","-99.000","-99.000","26.900","","15.000",""
"C0U970","2020-02-24 16:00:00","7.000","58.000","1.800","21.700","0.800","1020.400","","6.500","-99.000","-99.000","-99.000","22.800","","18.000",""
"C0R340","2020-02-24 16:00:00","230.000","25.000","2.300","24.600","0.690","993.000","","0.500","-99.000","-99.000","-99.000","25.700","","18.200",""
"C0M750","2020-02-24 16:00:00","10.000","339.000","3.400","21.600","0.790","1017.500","","0.000","-99.000","-99.000","-99.000","23.100","","17.800",""
"C0I110","2020-02-24 16:00:00","161.000","291.000","0.900","24.600","0.700","1000.700","","0.000","-99.000","-99.000","-99.000","26.700","","15.800",""
"C0V370","2020-02-24 16:00:00","74.000","278.000","1.900","26.300","0.610","1010.100","","0.000","-99.000","-99.000","-99.000","28.400","","14.400",""
"C0C690","2020-02-24 16:00:00","242.000","333.000","1.000","21.900","0.670","991.100","","0.000","-99.000","-99.000","-99.000","25.100","","17.600",""
"C0A540","2020-02-24 16:00:00","401.000","147.000","0.500","18.900","0.860","973.500","","14.500","6.600","118.000","","20.100","","16.400",""
"C0SA60","2020-02-24 16:00:00","6.000","112.000","1.100","24.300","0.730","1019.000","","1.500","-99.000","-99.000","-99.000","26.000","","19.100",""
"C0H950","2020-02-24 16:00:00","192.000","291.000","1.400","24.500","0.670","996.600","","0.000","-99.000","-99.000","-99.000","27.700","","12.800",""
"C0O960","2020-02-24 16:00:00","112.000","320.000","1.400","25.900","0.640","1005.300","","0.000","-99.000","-99.000","-99.000","27.700","","15.700",""
"C0E880","2020-02-24 16:00:00","507.000","277.000","1.500","20.900","0.890","961.000","","0.000","-99.000","-99.000","-99.000","22.900","","15.300",""
"C0AH10","2020-02-24 16:00:00","30.000","309.000","1.100","25.600","0.620","1014.600","","0.000","-99.000","-99.000","-99.000","27.700","","20.600",""
"C0R680","2020-02-24 16:00:00","13.000","64.000","4.800","24.900","0.680","1018.200","","0.000","-99.000","-99.000","-99.000","25.000","","21.400",""
"C0X210","2020-02-24 16:00:00","38.000","333.000","3.200","25.400","0.630","1012.100","","0.000","-99.000","-99.000","-99.000","26.600","","15.500",""
"C0D430","2020-02-24 16:00:00","87.000","0.000","0.000","21.800","0.810","1007.700","","0.000","-99.000","-99.000","-99.000","25.800","","12.000",""
"C0AD30","2020-02-24 16:00:00","20.000","337.000","1.900","23.400","0.640","1014.400","","0.000","-99.000","-99.000","-99.000","27.000","","20.700",""
"C0R240","2020-02-24 16:00:00","87.000","223.000","1.600","26.000","0.600","1007.800","","0.000","-99.000","-99.000","-99.000","29.100","","15.800",""
"C0AI30","2020-02-24 16:00:00","26.000","332.000","0.900","24.600","0.660","1016.300","","0.000","-99.000","-99.000","-99.000","26.600","","20.400",""
"C0U960","2020-02-24 16:00:00","1885.000","281.000","1.100","10.900","0.990","818.500","","0.500","-99.000","-99.000","-99.000","14.300","","6.000",""
"C0T9E0","2020-02-24 16:00:00","415.000","0.000","0.200","19.500","0.810","974.200","","4.000","-99.000","-99.000","-99.000","22.000","","16.000",""
"C0D550","2020-02-24 16:00:00","1956.000","0.000","0.000","11.400","0.940","815.000","","0.000","-99.000","-99.000","-99.000","15.300","","7.600",""
"C0C630","2020-02-24 16:00:00","209.000","320.000","1.900","22.900","0.710","994.700","","0.000","-99.000","-99.000","-99.000","25.300","","15.700",""
"C0A560","2020-02-24 17:00:00","405.000","171.000","1.100","19.900","0.840","973.500","","0.000","-99.000","-99.000","-99.000","23.600","","14.500",""
"C0X190","2020-02-24 17:00:00","10.000","344.000","0.300","22.800","0.760","1017.100","","0.000","-99.000","-99.000","-99.000","25.200","","18.000",""
"C0S950","2020-02-24 17:00:00","415.000","118.000","0.800","19.900","0.820","972.900","","0.000","-99.000","-99.000","-99.000","23.900","","16.500",""
"C0A880","2020-02-24 17:00:00","6.000","181.000","3.000","21.600","0.790","1017.300","","6.000","10.400","173.000","","23.800","","18.000",""
"C0I530","2020-02-24 17:00:00","3014.000","231.000","5.000","6.600","0.880","704.900","","0.000","-99.000","-99.000","-99.000","14.500","","6.600",""
"C0M670","2020-02-24 17:00:00","43.000","325.000","2.800","23.000","0.710","1012.900","","0.000","-99.000","-99.000","-99.000","25.100","","16.100",""
"C0Z061","2020-02-24 17:00:00","174.000","90.000","0.400","21.100","0.840","1003.600","","0.500","-99.000","-99.000","-99.000","26.100","","17.200",""
"C0M730","2020-02-24 17:00:00","40.000","335.000","0.800","24.600","0.650","1013.000","","0.000","-99.000","-99.000","-99.000","28.300","","16.300",""
"C0U750","2020-02-24 17:00:00","398.000","192.000","3.600","17.900","0.990","974.100","","0.500","-99.000","-99.000","-99.000","18.700","","15.500",""
"C0A650","2020-02-24 17:00:00","287.000","0.000","0.200","20.800","0.800","986.600","","0.000","-99.000","-99.000","-99.000","23.300","","16.600",""
"C0K400","2020-02-24 17:00:00","65.000","309.000","1.800","23.400","0.750","1011.500","","0.000","-99.000","-99.000","-99.000","25.500","","15.900",""
"C0I370","2020-02-24 17:00:00","671.000","226.000","0.500","21.800","0.650","943.700","","0.000","-99.000","-99.000","-99.000","25.400","","12.300",""
"C0S750","2020-02-24 17:00:00","2280.000","0.000","0.000","9.700","1.000","777.600","","0.000","-99.000","-99.000","-99.000","15.800","","1.500",""
"C0R650","2020-02-24 17:00:00","29.000","288.000","2.100","25.100","0.700","1016.500","","0.000","-99.000","-99.000","-99.000","28.100","","16.600",""
"C0E740","2020-02-24 17:00:00","27.000","332.000","0.900","20.400","0.890","1010.900","","0.000","-99.000","-99.000","-99.000","23.000","","12.700",""
"C0AI20","2020-02-24 17:00:00","25.000","280.000","2.700","21.500","0.700","1016.100","","0.000","-99.000","-99.000","-99.000","24.800","","19.200",""
"C0E550","2020-02-24 17:00:00","84.000","289.000","0.800","21.100","0.790","1008.700","","0.000","-99.000","-99.000","-99.000","23.200","","13.600",""
"C0X060","2020-02-24 17:00:00","19.000","322.000","3.300","22.600","0.750","1018.100","","0.000","-99.000","-99.000","-99.000","27.200","","14.600",""
"C0R510","2020-02-24 17:00:00","31.000","300.000","2.100","25.000","0.630","1015.500","","0.000","-99.000","-99.000","-99.000","28.500","","17.600",""
"C0AC60","2020-02-24 17:00:00","55.000","323.000","0.500","24.500","0.600","1012.300","","0.000","-99.000","-99.000","-99.000","27.300","","15.900",""
"C0UA70","2020-02-24 17:00:00","547.000","162.000","3.600","16.800","0.990","958.200","","9.500","-99.000","-99.000","-99.000","17.500","","15.400",""
"C0G740","2020-02-24 17:00:00","24.000","305.000","1.700","20.700","0.800","1016.400","","0.000","-99.000","-99.000","-99.000","22.000","","17.600",""
"C0F9N0","2020-02-24 17:00:00","75.000","9.000","1.500","24.900","0.650","1009.600","","0.000","-99.000","-99.000","-99.000","26.400","","17.000",""
"C0F9T0","2020-02-24 17:00:00","111.000","344.000","1.300","22.100","0.740","1005.400","","0.000","-99.000","-99.000","-99.000","25.300","","17.100",""
"C0S710","2020-02-24 17:00:00","382.000","246.000","1.100","19.300","0.840","978.100","","0.000","-99.000","-99.000","-99.000","23.600","","15.200",""
"C0M680","2020-02-24 17:00:00","37.000","341.000","2.500","23.400","0.710","1015.800","","0.000","-99.000","-99.000","-99.000","26.500","","16.700",""
"C0X220","2020-02-24 17:00:00","26.000","348.000","3.500","21.300","0.760","1015.700","","0.000","-99.000","-99.000","-99.000","23.800","","17.100",""
"C0R560","2020-02-24 17:00:00","22.000","259.000","2.400","24.700","0.680","1016.700","","0.000","-99.000","-99.000","-99.000","27.200","","17.700",""
"C0F9P0","2020-02-24 17:00:00","26.000","12.000","0.400","19.900","0.880","1016.700","","0.000","-99.000","-99.000","-99.000","23.500","","17.200",""
"C0O970","2020-02-24 17:00:00","71.000","294.000","2.800","24.900","0.640","1010.600","","0.000","-99.000","-99.000","-99.000","29.400","","15.000",""
"C0R700","2020-02-24 17:00:00","19.000","319.000","2.400","23.900","0.730","1017.500","","0.000","-99.000","-99.000","-99.000","25.100","","20.500",""
"C0R620","2020-02-24 17:00:00","34.000","54.000","2.000","24.000","0.750","1016.200","","0.000","7.700","59.000","","25.100","","22.400",""
"C0C660","2020-02-24 17:00:00","176.000","298.000","0.300","21.800","0.790","998.700","","0.000","-99.000","-99.000","-99.000","24.300","","15.600",""
"C0SA10","2020-02-24 17:00:00","411.000","78.000","0.900","19.900","0.870","974.300","","0.000","-99.000","-99.000","-99.000","25.400","","16.400",""
"C0M740","2020-02-24 17:00:00","15.000","324.000","3.900","22.500","0.760","1016.100","","0.000","-99.000","-99.000","-99.000","25.300","","16.200",""
"C0K460","2020-02-24 17:00:00","60.000","334.000","3.000","22.700","0.730","1010.600","","0.000","-99.000","-99.000","-99.000","24.500","","16.600",""
"C0X100","2020-02-24 17:00:00","10.000","300.000","3.000","23.100","0.690","1015.900","","0.000","-99.000","-99.000","-99.000","26.100","","18.400",""
"C0K560","2020-02-24 17:00:00","117.000","1.000","1.400","25.100","0.620","1005.400","","0.000","-99.000","-99.000","-99.000","27.000","","14.900",""
"C0R150","2020-02-24 17:00:00","105.000","216.000","1.000","25.900","0.590","1005.300","","0.000","-99.000","-99.000","-99.000","30.700","","16.900",""
"C0S690","2020-02-24 17:00:00","522.000","29.000","1.000","18.900","0.910","961.600","","0.000","-99.000","-99.000","-99.000","22.500","","16.600",""
"C0U870","2020-02-24 17:00:00","474.000","356.000","0.500","17.900","0.890","966.900","","1.000","-99.000","-99.000","-99.000","19.600","","15.800",""
"C0A520","2020-02-24 17:00:00","48.000","302.000","0.400","25.100","0.640","1013.200","","0.000","-99.000","-99.000","-99.000","27.600","","16.400",""
"C0X130","2020-02-24 17:00:00","27.000","313.000","1.600","24.400","0.710","1014.600","","0.000","-99.000","-99.000","-99.000","27.500","","17.000",""
"C0V400","2020-02-24 17:00:00","56.000","293.000","3.300","24.100","0.710","1011.400","","0.000","-99.000","-99.000","-99.000","27.000","","16.600",""
"C0UA40","2020-02-24 17:00:00","1121.000","192.000","1.700","14.000","0.990","895.200","","0.500","-99.000","-99.000","-99.000","17.100","","12.500",""
"C0G720","2020-02-24 17:00:00","50.000","331.000","2.200","22.300","0.740","1012.300","","0.000","-99.000","-99.000","-99.000","24.200","","16.200",""
"C0G890","2020-02-24 17:00:00","24.000","334.000","2.000","20.100","0.960","1015.800","","0.000","-99.000","-99.000","-99.000","23.400","","17.700",""
"C0I540","2020-02-24 17:00:00","3344.000","-99.000","-99.000","9.100","0.320","686.400","","-99.000","-99.000","-99.000","-99.000","15.600","","6.700",""
"C0K390","2020-02-24 17:00:00","31.000","348.000","2.400","22.100","0.760","1015.000","","0.000","-99.000","-99.000","-99.000","24.400","","16.800",""
"C0T9A0","2020-02-24 17:00:00","498.000","154.000","0.700","17.600","0.990","964.300","","1.000","-99.000","-99.000","-99.000","20.700","","15.100",""
"C0AH40","2020-02-24 17:00:00","426.000","220.000","0.700","22.900","0.720","969.100","","0.000","-99.000","-99.000","-99.000","25.300","","18.000",""
"C0X280","2020-02-24 17:00:00","22.000","359.000","4.800","21.400","0.780","1016.500","","0.000","-99.000","-99.000","-99.000","23.400","","17.200",""
"C0V620","2020-02-24 17:00:00","18.000","303.000","2.900","22.700","0.790","1016.500","","0.000","-99.000","-99.000","-99.000","24.800","","16.900",""
"C0H960","2020-02-24 17:00:00","120.000","15.000","1.600","24.400","0.660","1003.400","","0.000","-99.000","-99.000","-99.000","27.000","","15.900",""
"C0M530","2020-02-24 17:00:00","1385.000","218.000","0.500","16.600","0.870","873.100","","0.000","-99.000","-99.000","-99.000","20.800","","10.500",""
"C0R170","2020-02-24 17:00:00","26.000","261.000","0.800","25.100","0.630","1015.800","","0.000","-99.000","-99.000","-99.000","29.700","","16.600",""
"C0I420","2020-02-24 17:00:00","305.000","200.000","2.100","23.600","0.690","983.200","","0.000","-99.000","-99.000","-99.000","27.300","","13.500",""
"C0A640","2020-02-24 17:00:00","241.000","298.000","0.800","20.700","0.750","993.500","","0.000","-99.000","-99.000","-99.000","25.100","","17.900",""
"C0A930","2020-02-24 17:00:00","216.000","0.000","0.000","21.600","0.820","992.400","","0.000","-99.000","-99.000","-99.000","24.000","","17.600",""
"C0F9M0","2020-02-24 17:00:00","230.000","324.000","0.700","20.900","0.850","991.900","","0.000","-99.000","-99.000","-99.000","23.800","","15.600",""
"C0AC40","2020-02-24 17:00:00","1079.000","200.000","2.100","16.700","0.990","898.400","","0.500","-99.000","-99.000","-99.000","20.100","","12.600",""
"C0AI00","2020-02-24 17:00:00","188.000","272.000","1.100","22.800","0.750","998.100","","0.000","-99.000","-99.000","-99.000","28.400","","17.700",""
"C0T9M0","2020-02-24 17:00:00","92.000","190.000","0.600","21.600","0.860","1012.000","","1.000","-99.000","-99.000","-99.000","26.000","","17.900",""
